Unique ID,District,Date,Measure,Longitude,Latitude,Time Period,Data Value,Air Quality
01BCF22D,Bengaluru,01-07-2019,PM10 (µg/m³),77.5946,12.9716,Monthly,195,Very Poor
027E6C64,Mumbai,01-08-2003,NO2 (ppb),72.8777,19.076,Monthly,12,Good
011FF0B0,Bengaluru,01-04-2019,PM10 (µg/m³),77.5946,12.9716,Monthly,83,Moderate
00F20D9C,Delhi,01-10-2017,"Ozone (O3, ppb)",77.1025,28.7041,Monthly,41,Good
00747A86,Chennai,01-03-2014,SO2 (ppb),80.2707,13.0827,Monthly,43,Moderate
0176C44C,Mumbai,01-12-2006,NO2 (ppb),72.8777,19.076,Monthly,32,Moderate
02683C7E,Bengaluru,01-01-2023,"Ozone (O3, ppb)",77.5946,12.9716,Monthly,49,Good
01921CF0,Delhi,01-05-2019,PM10 (µg/m³),77.1025,28.7041,Monthly,127,Poor
00BF85E8,Mumbai,01-10-2000,SO2 (ppb),72.8777,19.076,Monthly,43,Moderate
01A23A93,Delhi,01-12-2018,PM2.5 (µg/m³),77.1025,28.7041,Monthly,176,Very Poor
00BE38A3,Chennai,01-09-2009,SO2 (ppb),80.2707,13.0827,Monthly,5,Good
00ECB042,Bengaluru,01-11-2011,PM2.5 (µg/m³),77.5946,12.9716,Monthly,191,Very Poor
0221B6D2,Chennai,01-05-2006,PM2.5 (µg/m³),80.2707,13.0827,Monthly,113,Poor
01253E85,Kolkata,01-09-2002,NO2 (ppb),88.3639,22.5726,Monthly,37,Moderate
015F40DA,Bengaluru,01-08-2004,PM2.5 (µg/m³),77.5946,12.9716,Monthly,104,Poor
00AE97A1,Mumbai,01-02-2006,PM10 (µg/m³),72.8777,19.076,Monthly,117,Poor
0053B3AF,Bengaluru,01-01-2001,NO2 (ppb),77.5946,12.9716,Monthly,47,Moderate
0155EEF6,Bengaluru,01-02-2006,PM10 (µg/m³),77.5946,12.9716,Monthly,98,Moderate
01431539,Kolkata,01-06-2016,"Ozone (O3, ppb)",88.3639,22.5726,Monthly,75,Moderate
002BC379,Bengaluru,01-02-2023,PM2.5 (µg/m³),77.5946,12.9716,Monthly,136,Poor
00735584,Delhi,01-01-2007,PM2.5 (µg/m³),77.1025,28.7041,Monthly,128,Poor
008F4D2B,Delhi,01-09-2014,PM10 (µg/m³),77.1025,28.7041,Monthly,86,Moderate
0107BD4C,Mumbai,01-06-2019,PM2.5 (µg/m³),72.8777,19.076,Monthly,123,Poor
000CA447,Bengaluru,01-04-2003,"Ozone (O3, ppb)",77.5946,12.9716,Monthly,91,Moderate
02676FDA,Delhi,01-09-2016,PM2.5 (µg/m³),77.1025,28.7041,Monthly,138,Poor
00C58103,Mumbai,01-01-2006,PM2.5 (µg/m³),72.8777,19.076,Monthly,176,Very Poor
005AFB19,Delhi,01-09-2019,"Ozone (O3, ppb)",77.1025,28.7041,Monthly,25,Good
0053F557,Delhi,01-12-2015,NO2 (ppb),77.1025,28.7041,Monthly,21,Good
00476824,Chennai,01-07-2014,PM10 (µg/m³),80.2707,13.0827,Monthly,181,Very Poor
003A3997,Mumbai,01-06-2010,NO2 (ppb),72.8777,19.076,Monthly,46,Moderate
0234B541,Delhi,01-11-2023,SO2 (ppb),77.1025,28.7041,Monthly,21,Good
01EB4CEC,Kolkata,01-04-2011,NO2 (ppb),88.3639,22.5726,Monthly,6,Good
01888161,Mumbai,01-03-2003,NO2 (ppb),72.8777,19.076,Monthly,10,Good
01492CBA,Chennai,01-07-2006,PM10 (µg/m³),80.2707,13.0827,Monthly,159,Very Poor
01D6A5A1,Kolkata,01-04-2005,PM10 (µg/m³),88.3639,22.5726,Monthly,194,Very Poor
0154B84A,Delhi,01-08-2008,PM10 (µg/m³),77.1025,28.7041,Monthly,192,Very Poor
015BA7BA,Bengaluru,01-06-2009,PM10 (µg/m³),77.5946,12.9716,Monthly,94,Moderate
015E6896,Delhi,01-06-2004,PM10 (µg/m³),77.1025,28.7041,Monthly,152,Very Poor
0269F8B9,Kolkata,01-02-2009,SO2 (ppb),88.3639,22.5726,Monthly,33,Moderate
0275FA34,Mumbai,01-06-2003,PM10 (µg/m³),72.8777,19.076,Monthly,69,Moderate
01C26322,Kolkata,01-11-2008,NO2 (ppb),88.3639,22.5726,Monthly,17,Good
018AE38F,Mumbai,01-05-2020,PM2.5 (µg/m³),72.8777,19.076,Monthly,108,Poor
0178CB97,Chennai,01-09-2019,SO2 (ppb),80.2707,13.0827,Monthly,21,Good
02063075,Kolkata,01-07-2006,NO2 (ppb),88.3639,22.5726,Monthly,18,Good
018B8D8C,Kolkata,01-02-2010,PM2.5 (µg/m³),88.3639,22.5726,Monthly,114,Poor
02587B84,Delhi,01-09-2023,"Ozone (O3, ppb)",77.1025,28.7041,Monthly,90,Moderate
018ECB97,Bengaluru,01-12-2015,PM10 (µg/m³),77.5946,12.9716,Monthly,88,Moderate
0084629B,Bengaluru,01-06-2017,SO2 (ppb),77.5946,12.9716,Monthly,36,Moderate
020AE365,Mumbai,01-11-2006,SO2 (ppb),72.8777,19.076,Monthly,8,Good
02803354,Delhi,01-12-2012,PM2.5 (µg/m³),77.1025,28.7041,Monthly,105,Poor
020678A0,Chennai,01-01-2014,PM2.5 (µg/m³),80.2707,13.0827,Monthly,167,Very Poor
01BEADC8,Bengaluru,01-03-2004,PM10 (µg/m³),77.5946,12.9716,Monthly,177,Very Poor
012407D7,Bengaluru,01-10-2015,SO2 (ppb),77.5946,12.9716,Monthly,25,Good
01A24452,Kolkata,01-12-2009,SO2 (ppb),88.3639,22.5726,Monthly,17,Good
00AD1A87,Mumbai,01-01-2017,SO2 (ppb),72.8777,19.076,Monthly,13,Good
017A83D5,Chennai,01-05-2019,"Ozone (O3, ppb)",80.2707,13.0827,Monthly,36,Good
01516C4A,Kolkata,01-09-2020,NO2 (ppb),88.3639,22.5726,Monthly,42,Moderate
027CC534,Kolkata,01-11-2013,"Ozone (O3, ppb)",88.3639,22.5726,Monthly,82,Moderate
0169A59F,Delhi,01-02-2010,PM2.5 (µg/m³),77.1025,28.7041,Monthly,116,Poor
00763701,Delhi,01-04-2003,NO2 (ppb),77.1025,28.7041,Monthly,20,Good
02832436,Delhi,01-07-2014,PM10 (µg/m³),77.1025,28.7041,Monthly,190,Very Poor
0258993D,Mumbai,01-10-2019,PM2.5 (µg/m³),72.8777,19.076,Monthly,62,Moderate
003CA077,Mumbai,01-12-2014,"Ozone (O3, ppb)",72.8777,19.076,Monthly,89,Moderate
01DD7276,Kolkata,01-05-2001,"Ozone (O3, ppb)",88.3639,22.5726,Monthly,38,Good
00D38B59,Delhi,01-06-2011,PM10 (µg/m³),77.1025,28.7041,Monthly,115,Poor
01366AFD,Chennai,01-04-2000,PM10 (µg/m³),80.2707,13.0827,Monthly,186,Very Poor
00526C73,Bengaluru,01-08-2016,PM2.5 (µg/m³),77.5946,12.9716,Monthly,168,Very Poor
0264D49F,Bengaluru,01-09-2012,PM10 (µg/m³),77.5946,12.9716,Monthly,122,Poor
00A2DB1C,Mumbai,01-11-2004,"Ozone (O3, ppb)",72.8777,19.076,Monthly,82,Moderate
0056170E,Kolkata,01-02-2018,SO2 (ppb),88.3639,22.5726,Monthly,16,Good
00C22A61,Kolkata,01-09-2012,NO2 (ppb),88.3639,22.5726,Monthly,20,Good
01AEA524,Chennai,01-06-2001,NO2 (ppb),80.2707,13.0827,Monthly,22,Good
00FFA34E,Bengaluru,01-10-2012,PM2.5 (µg/m³),77.5946,12.9716,Monthly,165,Very Poor
02180EB4,Bengaluru,01-08-2008,SO2 (ppb),77.5946,12.9716,Monthly,33,Moderate
024FF8F0,Chennai,01-01-2006,PM10 (µg/m³),80.2707,13.0827,Monthly,168,Very Poor
0256328B,Kolkata,01-12-2006,SO2 (ppb),88.3639,22.5726,Monthly,21,Good
00F57FA5,Bengaluru,01-06-2018,SO2 (ppb),77.5946,12.9716,Monthly,14,Good
009D1BEC,Kolkata,01-06-2021,SO2 (ppb),88.3639,22.5726,Monthly,25,Good
0237F2E9,Delhi,01-07-2022,NO2 (ppb),77.1025,28.7041,Monthly,48,Moderate
003B88C6,Bengaluru,01-09-2000,"Ozone (O3, ppb)",77.5946,12.9716,Monthly,59,Good
01F025DD,Kolkata,01-04-2000,NO2 (ppb),88.3639,22.5726,Monthly,35,Moderate
017BDD69,Mumbai,01-11-2000,PM10 (µg/m³),72.8777,19.076,Monthly,189,Very Poor
02383D4B,Chennai,01-03-2012,SO2 (ppb),80.2707,13.0827,Monthly,45,Moderate
0113C789,Mumbai,01-06-2014,PM2.5 (µg/m³),72.8777,19.076,Monthly,180,Very Poor
00F4789B,Delhi,01-03-2014,SO2 (ppb),77.1025,28.7041,Monthly,17,Good
0062F3C4,Bengaluru,01-04-2004,PM10 (µg/m³),77.5946,12.9716,Monthly,114,Poor
00C3D9E0,Mumbai,01-01-2002,PM10 (µg/m³),72.8777,19.076,Monthly,100,Moderate
01A43D62,Chennai,01-08-2009,SO2 (ppb),80.2707,13.0827,Monthly,35,Moderate
004769A2,Chennai,01-08-2023,SO2 (ppb),80.2707,13.0827,Monthly,8,Good
016BC804,Delhi,01-12-2000,PM10 (µg/m³),77.1025,28.7041,Monthly,115,Poor
008E4E45,Kolkata,01-06-2023,PM10 (µg/m³),88.3639,22.5726,Monthly,160,Very Poor
02372224,Mumbai,01-12-2012,PM10 (µg/m³),72.8777,19.076,Monthly,90,Moderate
001CB5CC,Delhi,01-12-2006,PM10 (µg/m³),77.1025,28.7041,Monthly,177,Very Poor
018E3061,Kolkata,01-04-2023,PM2.5 (µg/m³),88.3639,22.5726,Monthly,164,Very Poor
012A7F0B,Kolkata,01-02-2022,SO2 (ppb),88.3639,22.5726,Monthly,40,Moderate
015A56C0,Bengaluru,01-08-2011,PM10 (µg/m³),77.5946,12.9716,Monthly,120,Poor
011A3BB6,Delhi,01-06-2012,PM2.5 (µg/m³),77.1025,28.7041,Monthly,132,Poor
010ABF8E,Kolkata,01-03-2003,PM10 (µg/m³),88.3639,22.5726,Monthly,100,Moderate
0111EA14,Delhi,01-01-2013,SO2 (ppb),77.1025,28.7041,Monthly,48,Moderate
00D08595,Bengaluru,01-08-2021,NO2 (ppb),77.5946,12.9716,Monthly,12,Good
00EBB42D,Bengaluru,01-05-2014,SO2 (ppb),77.5946,12.9716,Monthly,45,Moderate
010B6082,Chennai,01-11-2001,PM2.5 (µg/m³),80.2707,13.0827,Monthly,127,Poor
0101216B,Bengaluru,01-05-2011,"Ozone (O3, ppb)",77.5946,12.9716,Monthly,43,Good
021BF4A2,Mumbai,01-02-2013,PM2.5 (µg/m³),72.8777,19.076,Monthly,70,Moderate
0165B598,Kolkata,01-01-2019,PM10 (µg/m³),88.3639,22.5726,Monthly,157,Very Poor
016B0AAD,Delhi,01-01-2015,PM2.5 (µg/m³),77.1025,28.7041,Monthly,92,Moderate
017A255F,Chennai,01-06-2022,"Ozone (O3, ppb)",80.2707,13.0827,Monthly,84,Moderate
00093369,Chennai,01-12-2008,SO2 (ppb),80.2707,13.0827,Monthly,29,Good
0073F592,Kolkata,01-05-2017,NO2 (ppb),88.3639,22.5726,Monthly,44,Moderate
0088CCC8,Mumbai,01-03-2022,PM10 (µg/m³),72.8777,19.076,Monthly,191,Very Poor
02765F4E,Mumbai,01-08-2012,NO2 (ppb),72.8777,19.076,Monthly,27,Good
02443620,Bengaluru,01-03-2001,SO2 (ppb),77.5946,12.9716,Monthly,7,Good
00545E1F,Kolkata,01-06-2017,NO2 (ppb),88.3639,22.5726,Monthly,26,Good
00C4C3B5,Chennai,01-01-2024,"Ozone (O3, ppb)",80.2707,13.0827,Monthly,84,Moderate
01D2F0E1,Chennai,01-01-2022,SO2 (ppb),80.2707,13.0827,Monthly,41,Moderate
00190779,Mumbai,01-06-2004,SO2 (ppb),72.8777,19.076,Monthly,37,Moderate
00EDD382,Delhi,01-06-2018,PM10 (µg/m³),77.1025,28.7041,Monthly,86,Moderate
00973265,Mumbai,01-10-2015,SO2 (ppb),72.8777,19.076,Monthly,7,Good
0077D85F,Mumbai,01-03-2005,"Ozone (O3, ppb)",72.8777,19.076,Monthly,35,Good
016CA3A5,Chennai,01-01-2018,PM2.5 (µg/m³),80.2707,13.0827,Monthly,106,Poor
024D03A5,Delhi,01-11-2004,PM10 (µg/m³),77.1025,28.7041,Monthly,97,Moderate
023AD0E6,Delhi,01-02-2013,NO2 (ppb),77.1025,28.7041,Monthly,13,Good
003ED738,Bengaluru,01-08-2014,NO2 (ppb),77.5946,12.9716,Monthly,11,Good
01BEAF50,Chennai,01-05-2022,"Ozone (O3, ppb)",80.2707,13.0827,Monthly,42,Good
024A6261,Mumbai,01-04-2010,SO2 (ppb),72.8777,19.076,Monthly,46,Moderate
0179A225,Mumbai,01-09-2014,SO2 (ppb),72.8777,19.076,Monthly,36,Moderate
0282F5E6,Mumbai,01-11-2002,NO2 (ppb),72.8777,19.076,Monthly,39,Moderate
028A8EC8,Delhi,01-11-2009,NO2 (ppb),77.1025,28.7041,Monthly,24,Good
0282DA36,Mumbai,01-07-2023,NO2 (ppb),72.8777,19.076,Monthly,44,Moderate
017F0A82,Mumbai,01-06-2006,SO2 (ppb),72.8777,19.076,Monthly,14,Good
006A28B5,Chennai,01-08-2010,SO2 (ppb),80.2707,13.0827,Monthly,47,Moderate
00F1F187,Kolkata,01-02-2008,SO2 (ppb),88.3639,22.5726,Monthly,14,Good
01FF04E1,Mumbai,01-01-2016,NO2 (ppb),72.8777,19.076,Monthly,17,Good
00A17117,Kolkata,01-07-2003,"Ozone (O3, ppb)",88.3639,22.5726,Monthly,65,Moderate
015542A9,Delhi,01-01-2024,PM10 (µg/m³),77.1025,28.7041,Monthly,144,Poor
015CCCC7,Bengaluru,01-04-2010,SO2 (ppb),77.5946,12.9716,Monthly,28,Good
012598C8,Bengaluru,01-09-2018,PM10 (µg/m³),77.5946,12.9716,Monthly,115,Poor
021CB207,Kolkata,01-01-2003,SO2 (ppb),88.3639,22.5726,Monthly,14,Good
004895E5,Kolkata,01-02-2000,SO2 (ppb),88.3639,22.5726,Monthly,44,Moderate
00F51E6A,Chennai,01-10-2018,NO2 (ppb),80.2707,13.0827,Monthly,35,Moderate
000630A4,Bengaluru,01-12-2020,PM2.5 (µg/m³),77.5946,12.9716,Monthly,86,Moderate
00926168,Mumbai,01-09-2002,PM10 (µg/m³),72.8777,19.076,Monthly,183,Very Poor
01111160,Bengaluru,01-04-2007,"Ozone (O3, ppb)",77.5946,12.9716,Monthly,67,Moderate
026020BC,Chennai,01-07-2023,PM10 (µg/m³),80.2707,13.0827,Monthly,127,Poor
022E663B,Bengaluru,01-09-2014,PM2.5 (µg/m³),77.5946,12.9716,Monthly,58,Moderate
028DDBB2,Bengaluru,01-04-2022,SO2 (ppb),77.5946,12.9716,Monthly,49,Moderate
01E7FA39,Chennai,01-08-2002,SO2 (ppb),80.2707,13.0827,Monthly,35,Moderate
01926D03,Delhi,01-04-2008,PM10 (µg/m³),77.1025,28.7041,Monthly,149,Poor
01F4DB4F,Kolkata,01-06-2020,PM2.5 (µg/m³),88.3639,22.5726,Monthly,64,Moderate
01F43C47,Delhi,01-05-2023,NO2 (ppb),77.1025,28.7041,Monthly,34,Moderate
01A4E2C8,Delhi,01-04-2004,PM2.5 (µg/m³),77.1025,28.7041,Monthly,161,Very Poor
02838469,Delhi,01-07-2005,PM10 (µg/m³),77.1025,28.7041,Monthly,192,Very Poor
00BBF2ED,Mumbai,01-08-2001,SO2 (ppb),72.8777,19.076,Monthly,41,Moderate
02124601,Bengaluru,01-03-2011,PM10 (µg/m³),77.5946,12.9716,Monthly,163,Very Poor
00094F15,Bengaluru,01-04-2001,PM2.5 (µg/m³),77.5946,12.9716,Monthly,134,Poor
00893AF2,Delhi,01-06-2022,PM10 (µg/m³),77.1025,28.7041,Monthly,136,Poor
017C7BB5,Chennai,01-05-2007,"Ozone (O3, ppb)",80.2707,13.0827,Monthly,85,Moderate
0253D25F,Kolkata,01-10-2015,PM10 (µg/m³),88.3639,22.5726,Monthly,125,Poor
009A486C,Mumbai,01-05-2008,PM10 (µg/m³),72.8777,19.076,Monthly,132,Poor
012AD65E,Bengaluru,01-02-2008,"Ozone (O3, ppb)",77.5946,12.9716,Monthly,53,Good
01E70B83,Bengaluru,01-03-2017,PM2.5 (µg/m³),77.5946,12.9716,Monthly,179,Very Poor
001B5E1A,Mumbai,01-07-2014,PM10 (µg/m³),72.8777,19.076,Monthly,152,Very Poor
005FA1B2,Bengaluru,01-02-2016,SO2 (ppb),77.5946,12.9716,Monthly,47,Moderate
00B80761,Kolkata,01-12-2000,"Ozone (O3, ppb)",88.3639,22.5726,Monthly,66,Moderate
01FFDBF1,Kolkata,01-04-2003,NO2 (ppb),88.3639,22.5726,Monthly,28,Good
010124F9,Delhi,01-11-2011,NO2 (ppb),77.1025,28.7041,Monthly,14,Good
019583A5,Mumbai,01-09-2022,PM2.5 (µg/m³),72.8777,19.076,Monthly,90,Moderate
017BE736,Mumbai,01-08-2002,"Ozone (O3, ppb)",72.8777,19.076,Monthly,72,Moderate
01AA8319,Bengaluru,01-05-2018,PM10 (µg/m³),77.5946,12.9716,Monthly,190,Very Poor
01C6345D,Bengaluru,01-01-2004,PM10 (µg/m³),77.5946,12.9716,Monthly,76,Moderate
00DF2C31,Kolkata,01-08-2001,NO2 (ppb),88.3639,22.5726,Monthly,50,Moderate
006BF6A9,Mumbai,01-01-2000,PM10 (µg/m³),72.8777,19.076,Monthly,199,Very Poor
00CBC48D,Kolkata,01-11-2015,PM2.5 (µg/m³),88.3639,22.5726,Monthly,85,Moderate
00F14689,Mumbai,01-08-2023,"Ozone (O3, ppb)",72.8777,19.076,Monthly,35,Good
00CA0591,Bengaluru,01-04-2012,PM10 (µg/m³),77.5946,12.9716,Monthly,111,Poor
01A2D204,Kolkata,01-05-2022,NO2 (ppb),88.3639,22.5726,Monthly,28,Good
00521C30,Bengaluru,01-07-2012,NO2 (ppb),77.5946,12.9716,Monthly,44,Moderate
0024522F,Bengaluru,01-05-2006,SO2 (ppb),77.5946,12.9716,Monthly,16,Good
00B94666,Kolkata,01-09-2010,"Ozone (O3, ppb)",88.3639,22.5726,Monthly,37,Good
02402544,Delhi,01-11-2021,PM10 (µg/m³),77.1025,28.7041,Monthly,200,Very Poor
011D36CB,Delhi,01-08-2007,"Ozone (O3, ppb)",77.1025,28.7041,Monthly,63,Moderate
016A760C,Delhi,01-11-2022,NO2 (ppb),77.1025,28.7041,Monthly,35,Moderate
00824FCD,Kolkata,01-04-2012,SO2 (ppb),88.3639,22.5726,Monthly,37,Moderate
011DC297,Kolkata,01-06-2013,PM10 (µg/m³),88.3639,22.5726,Monthly,197,Very Poor
017401D1,Kolkata,01-07-2010,PM2.5 (µg/m³),88.3639,22.5726,Monthly,144,Poor
01580912,Chennai,01-05-2008,"Ozone (O3, ppb)",80.2707,13.0827,Monthly,97,Moderate
007C4E04,Mumbai,01-04-2012,PM2.5 (µg/m³),72.8777,19.076,Monthly,139,Poor
014845F7,Mumbai,01-04-2014,"Ozone (O3, ppb)",72.8777,19.076,Monthly,83,Moderate
00B53350,Delhi,01-08-2020,PM2.5 (µg/m³),77.1025,28.7041,Monthly,111,Poor
00E12FA5,Chennai,01-05-2020,PM2.5 (µg/m³),80.2707,13.0827,Monthly,107,Poor
013936E2,Delhi,01-10-2013,SO2 (ppb),77.1025,28.7041,Monthly,22,Good
026ED493,Mumbai,01-04-2006,SO2 (ppb),72.8777,19.076,Monthly,23,Good
01BF868C,Mumbai,01-04-2004,PM2.5 (µg/m³),72.8777,19.076,Monthly,165,Very Poor
01CD5242,Bengaluru,01-04-2020,PM10 (µg/m³),77.5946,12.9716,Monthly,123,Poor
0164E82C,Bengaluru,01-05-2022,PM2.5 (µg/m³),77.5946,12.9716,Monthly,100,Moderate
00373902,Bengaluru,01-12-2014,"Ozone (O3, ppb)",77.5946,12.9716,Monthly,38,Good
022748BA,Bengaluru,01-02-2007,PM10 (µg/m³),77.5946,12.9716,Monthly,137,Poor
012BD02C,Mumbai,01-03-2011,PM10 (µg/m³),72.8777,19.076,Monthly,108,Poor
01E14B9C,Bengaluru,01-11-2022,SO2 (ppb),77.5946,12.9716,Monthly,16,Good
007933FC,Mumbai,01-04-2016,PM2.5 (µg/m³),72.8777,19.076,Monthly,177,Very Poor
00B7176C,Bengaluru,01-03-2003,"Ozone (O3, ppb)",77.5946,12.9716,Monthly,82,Moderate
00495A88,Kolkata,01-05-2004,SO2 (ppb),88.3639,22.5726,Monthly,41,Moderate
020326B4,Kolkata,01-07-2001,PM10 (µg/m³),88.3639,22.5726,Monthly,200,Very Poor
00B5B814,Delhi,01-02-2006,SO2 (ppb),77.1025,28.7041,Monthly,42,Moderate
01F9AB68,Delhi,01-04-2019,NO2 (ppb),77.1025,28.7041,Monthly,33,Moderate
0278BD6B,Bengaluru,01-07-2002,SO2 (ppb),77.5946,12.9716,Monthly,48,Moderate
010CD823,Mumbai,01-10-2021,PM10 (µg/m³),72.8777,19.076,Monthly,181,Very Poor
00F722C8,Bengaluru,01-01-2022,PM2.5 (µg/m³),77.5946,12.9716,Monthly,123,Poor
00634B05,Bengaluru,01-02-2010,"Ozone (O3, ppb)",77.5946,12.9716,Monthly,60,Good
0112FFD7,Kolkata,01-11-2014,"Ozone (O3, ppb)",88.3639,22.5726,Monthly,88,Moderate
0175CB5E,Delhi,01-08-2003,SO2 (ppb),77.1025,28.7041,Monthly,34,Moderate
00F20D8E,Chennai,01-04-2018,NO2 (ppb),80.2707,13.0827,Monthly,33,Moderate
00B675B4,Bengaluru,01-01-2015,NO2 (ppb),77.5946,12.9716,Monthly,15,Good
02735A11,Chennai,01-03-2010,PM2.5 (µg/m³),80.2707,13.0827,Monthly,112,Poor
00C2228D,Delhi,01-08-2002,SO2 (ppb),77.1025,28.7041,Monthly,19,Good
01DA0685,Mumbai,01-03-2023,"Ozone (O3, ppb)",72.8777,19.076,Monthly,49,Good
01B3F766,Delhi,01-12-2002,PM10 (µg/m³),77.1025,28.7041,Monthly,55,Moderate
00163F3A,Kolkata,01-08-2000,SO2 (ppb),88.3639,22.5726,Monthly,8,Good
0071E6D0,Delhi,01-07-2009,PM2.5 (µg/m³),77.1025,28.7041,Monthly,102,Poor
018502F4,Mumbai,01-11-2017,PM10 (µg/m³),72.8777,19.076,Monthly,82,Moderate
0274FFF6,Mumbai,01-07-2003,"Ozone (O3, ppb)",72.8777,19.076,Monthly,31,Good
01745219,Chennai,01-01-2004,SO2 (ppb),80.2707,13.0827,Monthly,22,Good
01DF6B8D,Kolkata,01-06-2009,SO2 (ppb),88.3639,22.5726,Monthly,41,Moderate
01C23529,Kolkata,01-09-2017,PM10 (µg/m³),88.3639,22.5726,Monthly,149,Poor
019C2525,Delhi,01-04-2021,SO2 (ppb),77.1025,28.7041,Monthly,40,Moderate
008DE14F,Kolkata,01-03-2013,NO2 (ppb),88.3639,22.5726,Monthly,18,Good
024EA9CD,Chennai,01-06-2009,PM2.5 (µg/m³),80.2707,13.0827,Monthly,131,Poor
01372AD3,Mumbai,01-05-2014,PM10 (µg/m³),72.8777,19.076,Monthly,145,Poor
01B03CA6,Kolkata,01-07-2012,NO2 (ppb),88.3639,22.5726,Monthly,42,Moderate
01F116EC,Kolkata,01-05-2002,SO2 (ppb),88.3639,22.5726,Monthly,6,Good
0003803E,Chennai,01-02-2021,PM2.5 (µg/m³),80.2707,13.0827,Monthly,162,Very Poor
019F5E1D,Delhi,01-06-2019,SO2 (ppb),77.1025,28.7041,Monthly,25,Good
0107A8DF,Delhi,01-07-2013,PM10 (µg/m³),77.1025,28.7041,Monthly,137,Poor
01E1AF6B,Bengaluru,01-12-2001,"Ozone (O3, ppb)",77.5946,12.9716,Monthly,51,Good
019558F8,Bengaluru,01-04-2014,SO2 (ppb),77.5946,12.9716,Monthly,5,Good
02893530,Chennai,01-05-2002,PM10 (µg/m³),80.2707,13.0827,Monthly,131,Poor
02677233,Chennai,01-11-2000,PM2.5 (µg/m³),80.2707,13.0827,Monthly,131,Poor
014E9325,Bengaluru,01-09-2007,NO2 (ppb),77.5946,12.9716,Monthly,17,Good
009AEB19,Bengaluru,01-07-2015,SO2 (ppb),77.5946,12.9716,Monthly,24,Good
027CF35D,Chennai,01-02-2000,"Ozone (O3, ppb)",80.2707,13.0827,Monthly,67,Moderate
0250F681,Kolkata,01-09-2015,PM2.5 (µg/m³),88.3639,22.5726,Monthly,59,Moderate
00E4162F,Mumbai,01-06-2002,NO2 (ppb),72.8777,19.076,Monthly,15,Good
015B72C2,Mumbai,01-09-2001,NO2 (ppb),72.8777,19.076,Monthly,19,Good
0202294E,Mumbai,01-05-2015,NO2 (ppb),72.8777,19.076,Monthly,33,Moderate
002DFE64,Chennai,01-03-2011,PM10 (µg/m³),80.2707,13.0827,Monthly,187,Very Poor
011B407E,Bengaluru,01-09-2015,PM2.5 (µg/m³),77.5946,12.9716,Monthly,151,Very Poor
00360A32,Delhi,01-11-2001,SO2 (ppb),77.1025,28.7041,Monthly,13,Good
003365C7,Bengaluru,01-03-2012,SO2 (ppb),77.5946,12.9716,Monthly,8,Good
01412E70,Delhi,01-06-2014,NO2 (ppb),77.1025,28.7041,Monthly,38,Moderate
0162DC07,Bengaluru,01-11-2023,NO2 (ppb),77.5946,12.9716,Monthly,10,Good
00CFB7C1,Mumbai,01-05-2001,PM10 (µg/m³),72.8777,19.076,Monthly,116,Poor
00A0AF82,Chennai,01-11-2023,PM2.5 (µg/m³),80.2707,13.0827,Monthly,89,Moderate
00126079,Kolkata,01-07-2019,SO2 (ppb),88.3639,22.5726,Monthly,15,Good
02706B30,Bengaluru,01-02-2017,NO2 (ppb),77.5946,12.9716,Monthly,21,Good
0137719B,Chennai,01-03-2003,"Ozone (O3, ppb)",80.2707,13.0827,Monthly,94,Moderate
00921610,Chennai,01-10-2003,"Ozone (O3, ppb)",80.2707,13.0827,Monthly,26,Good
017609D9,Delhi,01-12-2008,SO2 (ppb),77.1025,28.7041,Monthly,21,Good
0105F59F,Chennai,01-02-2016,PM2.5 (µg/m³),80.2707,13.0827,Monthly,185,Very Poor
00017581,Bengaluru,01-09-2020,NO2 (ppb),77.5946,12.9716,Monthly,9,Good
0156F85B,Chennai,01-04-2007,PM10 (µg/m³),80.2707,13.0827,Monthly,89,Moderate
0186374B,Kolkata,01-11-2002,PM2.5 (µg/m³),88.3639,22.5726,Monthly,163,Very Poor
00E66BBC,Delhi,01-06-2023,"Ozone (O3, ppb)",77.1025,28.7041,Monthly,73,Moderate
01D71AB8,Bengaluru,01-03-2014,"Ozone (O3, ppb)",77.5946,12.9716,Monthly,25,Good
01D1D973,Mumbai,01-06-2020,NO2 (ppb),72.8777,19.076,Monthly,20,Good
00D15B18,Bengaluru,01-11-2000,SO2 (ppb),77.5946,12.9716,Monthly,32,Moderate
0262401D,Mumbai,01-08-2015,"Ozone (O3, ppb)",72.8777,19.076,Monthly,58,Good
011C5DEC,Kolkata,01-06-2001,NO2 (ppb),88.3639,22.5726,Monthly,7,Good
004225E1,Bengaluru,01-07-2011,NO2 (ppb),77.5946,12.9716,Monthly,16,Good
00FE1D65,Mumbai,01-06-2018,NO2 (ppb),72.8777,19.076,Monthly,36,Moderate
0153D331,Delhi,01-11-2005,PM2.5 (µg/m³),77.1025,28.7041,Monthly,97,Moderate
0052D39C,Bengaluru,01-07-2001,PM10 (µg/m³),77.5946,12.9716,Monthly,119,Poor
0043796C,Chennai,01-01-2012,"Ozone (O3, ppb)",80.2707,13.0827,Monthly,82,Moderate
01BBEE0F,Mumbai,01-02-2008,"Ozone (O3, ppb)",72.8777,19.076,Monthly,60,Good
01EE0C0D,Delhi,01-10-2000,PM2.5 (µg/m³),77.1025,28.7041,Monthly,190,Very Poor
